threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.81,3,49771,809,38213,0.9840055357848952,0.5656823967994181,0.7183828411419994
0.82,1,55871,2498,32113,0.957203309976186,0.6350131842153118,0.7635101432837045
0.82,2,53133,1291,34851,0.9762788475672497,0.6038938897981451,0.7462080781978541
0.82,3,49590,772,38394,0.9846709820896707,0.5636252045826514,0.7168982117300103
0.83,1,55784,2443,32200,0.9580435193295207,0.6340243680669213,0.7630616027521869
0.83,2,53039,1253,34945,0.9769210933470861,0.602825513729769,0.7455790154347887
0.83,3,49477,755,38507,0.984969740404523,0.5623408801600291,0.7159373733865834
0.84,1,55627,2370,32357,0.959135817369864,0.6322399527186762,0.7621128777032627
0.84,2,52885,1205,35099,0.9777223146607505,0.6010751954900891,0.7444711910694427
0.84,3,49291,726,38693,0.9854849351220585,0.5602268594289871,0.7143571423395483
0.85,1,55522,2314,32462,0.9599903174493395,0.6310465539188943,0.7615141955835961
0.85,2,52769,1180,35215,0.9781274907783277,0.5997567739589016,0.7435761944015837
0.85,3,49187,703,38797,0.985908999799559,0.5590448263320604,0.7135065349522027
0.86,1,55344,2225,32640,0.9613507269537425,0.6290234588106929,0.7604652600770854
0.86,2,52583,1131,35401,0.9789440369363667,0.5976427532278596,0.7421840816384141
0.86,3,49002,683,38982,0.986253396397303,0.5569421713038735,0.7118813966833492
0.87,1,55236,2161,32748,0.9623499486035856,0.6277959629023458,0.7598792139275422
0.87,2,52467,1089,35517,0.9796661438494286,0.5963243316966721,0.7413734633319202
0.87,3,48856,665,39128,0.9865713535671735,0.555282778687034,0.7106068870222902
0.88,1,55032,2077,32952,0.9636309513386682,0.6254773595199127,0.7585755343124754
0.88,2,52253,1053,35731,0.9802461261396466,0.5938920712856883,0.739656026611933
0.88,3,48580,637,39404,0.9870573175935144,0.5521458446990362,0.7081581038039081
0.89,1,54920,1992,33064,0.9649985943210571,0.6242044008001455,0.7580609540636043
0.89,2,52119,1020,35865,0.9808050584316603,0.5923690671031097,0.7386322569673264
0.89,3,48387,615,39597,0.9874494918574752,0.5499522640480087,0.7064517541938592
0.9,1,54686,1899,33298,0.9664398692232924,0.6215448263320604,0.7565384003486225
0.9,2,51901,949,36083,0.9820435193945127,0.5898913438807056,0.7370521322975986
0.9,3,48098,581,39886,0.9880646685429035,0.546667575922895,0.703892055640517
0.91,1,54453,1778,33531,0.9683804307232665,0.6188966175668303,0.7551641646153313
0.91,2,51663,905,36321,0.9827842033176076,0.5871863066012002,0.7351442882349594
0.91,3,47764,545,40220,0.9887184582582955,0.5428714311693035,0.7009017337647567
0.92,1,54270,1689,33714,0.9698171875837667,0.6168166939443536,0.7540484775223527
