threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.63,3,52754,599,35230,0.9887728899968137,0.5995862884160756,0.746499501192186
0.64,1,57960,4142,30024,0.9333032752568355,0.6587561374795418,0.7723571818823873
0.64,2,55784,1332,32200,0.9766790391483997,0.6340243680669213,0.7689042039972432
0.64,3,52695,584,35289,0.989038833311436,0.5989157119476268,0.746055230315086
0.65,1,57925,4088,30059,0.9340783384129134,0.6583583378796145,0.7723487803089396
0.65,2,55747,1312,32237,0.9770062566816804,0.6336038370612839,0.7686961797535903
0.65,3,52647,576,35337,0.9891776111831351,0.5983701582105837,0.7456712485924918
0.66,1,57868,4010,30116,0.9351950612495555,0.6577104928168758,0.7722838344610374
0.66,2,55696,1292,32288,0.9773285603986804,0.6330241862156756,0.7683690643710511
0.66,3,52572,559,35412,0.989478835331539,0.5975177304964538,0.7450944265315522
0.67,1,57839,3941,30145,0.9362091291680156,0.657380887434079,0.7724019123420849
0.67,2,55666,1267,32318,0.9777457713452655,0.6326832151300237,0.7682466515315663
0.67,3,52520,546,35464,0.9897109260166586,0.5969267139479906,0.744700460829493
0.68,1,57793,3854,30191,0.9374827647736305,0.6568580651027459,0.7724736184346825
0.68,2,55604,1240,32380,0.9781859123214411,0.6319785415530096,0.7678625680117105
0.68,3,52452,525,35532,0.9900900390735602,0.5961538461538461,0.744205844169664
0.69,1,57761,3801,30223,0.9382573665572919,0.6564943626113839,0.7724847204204727
0.69,2,55569,1216,32415,0.9785858941621908,0.6315807419530823,0.7676919782550132
0.69,3,52411,520,35573,0.9901758893654002,0.5956878523367886,0.7438668700989959
0.7,1,57713,3726,30271,0.939354481681017,0.6559488088743408,0.7724781325498752
0.7,2,55512,1184,32472,0.9791166925356286,0.6309328968903437,0.7673762786839923
0.7,3,52353,504,35631,0.9904648390941597,0.5950286415711947,0.7434340852450635
0.71,1,57668,3632,30316,0.9407504078303426,0.6554373522458629,0.7725945178317837
0.71,2,55457,1153,32527,0.9796325737502208,0.6303077832333152,0.767071939361246
0.71,3,52283,494,35701,0.9906398620611251,0.5942330423713402,0.7428620143363573
0.72,1,57638,3577,30346,0.9415666094911378,0.655096381160211,0.772632524346678
0.72,2,55426,1128,32558,0.980054461222902,0.6299554464448082,0.7669401818206976
0.72,3,52231,491,35753,0.9906869997344562,0.5936420258228768,0.7424132588517902
0.73,1,57591,3483,30393,0.9429708222811671,0.6545621931260229,0.7727327617437507
0.73,2,55360,1105,32624,0.9804303550872222,0.6292053100563739,0.766498902726914
0.73,3,52144,480,35840,0.9908786865308604,0.5926532096744863,0.741693218024579
0.74,1,57551,3429,30433,0.9437684486716956,0.6541075650118203,0.7726833328857979
0.74,2,55312,1088,32672,0.9807092198581561,0.6286597563193308,0.7661790780141845
0.74,3,52079,476,35905,0.9909428218057273,0.591914438988907,0.741132354720042
0.75,1,57506,3345,30478,0.9450296626185273,0.6535961083833425,0.7727483454832533
0.75,2,55243,1071,32741,0.9809816386688923,0.6278755228223313,0.7656793579952599
0.75,3,51994,457,35990,0.991287106060895,0.5909483542462266,0.7404706803859438
0.76,1,57471,3280,30513,0.9460091191914536,0.6531983087834151,0.7727972568662386
0.76,2,55208,1052,32776,0.9813011020263064,0.627477723222404,0.7654807132359057
0.76,3,51947,446,36037,0.9914874124405932,0.5904141662120386,0.7401069975850746
0.77,1,57430,3183,30554,0.9474865127942851,0.6527323149663575,0.7729631150023218
0.77,2,55133,1017,32851,0.9818878005342832,0.6266252955082743,0.7650242135790307
0.77,3,51867,438,36117,0.9916260395755664,0.5895049099836334,0.7394307465303765
0.78,1,57393,3123,30591,0.9483938132064248,0.6523117839607201,0.772969696969697
0.78,2,55085,1006,32899,0.982064858890018,0.6260797417712312,0.7646711782057956
0.78,3,51810,427,36174,0.9918257174033731,0.5888570649208947,0.7389763302215787
0.79,1,57321,3055,30663,0.9494004240095402,0.6514934533551555,0.772728498247506
0.79,2,55016,967,32968,0.9827268992372684,0.6252955082742316,0.7642862600457049
0.79,3,51711,409,36273,0.9921527244819647,0.5877318603382433,0.7381802089876092
0.8,1,57255,2963,30729,0.9507954432229566,0.6507433169667213,0.7726616374947707
0.8,2,54933,930,33051,0.9833521293163633,0.6243521549372614,0.7637698387870446
0.8,3,51595,389,36389,0.9925169282856263,0.5864134388070559,0.7372399405578419
0.81,1,57214,2899,30770,0.9517741586678422,0.6502773231496636,0.7726557594009332
0.81,2,54880,906,33104,0.9837593661492131,0.6237497726859429,0.763441608124087
0.81,3,51519,382,36465,0.9926398335292191,0.5855496453900709,0.7365907709904564
0.82,1,57136,2811,30848,0.9531085792449997,0.6493907983269686,0.7724682453305933
