threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.51,2,55872,2595,32112,0.9556159885063369,0.6350245499181669,0.7630128848556855
0.51,3,53132,1587,34852,0.9709972769970211,0.6038825240952901,0.7446514789457824
0.52,1,58041,6127,29943,0.9045162697917966,0.659676759410802,0.7629344339870656
0.52,2,55852,2579,32132,0.9558624702640721,0.6347972358610656,0.762927295700577
0.52,3,53085,1574,34899,0.9712032785085714,0.603348336061102,0.7443057142656843
0.53,1,58011,6052,29973,0.9055304934205392,0.65933578832515,0.7630666833281814
0.53,2,55813,2550,32171,0.9563079348217193,0.6343539734497181,0.7627488093367134
0.53,3,53034,1566,34950,0.9713186813186813,0.6027686852154938,0.7438983336138697
0.54,1,57989,5996,29995,0.906290536844573,0.6590857428623386,0.7631688041640071
0.54,2,55768,2528,32216,0.956635103609167,0.6338425168212403,0.7624829094886519
0.54,3,52991,1547,34993,0.9716344567090835,0.602279959992726,0.7436185290691963
0.55,1,57947,5916,30037,0.9073642014938227,0.6586083833424259,0.763228776334073
0.55,2,55714,2500,32270,0.9570550039509397,0.6332287688670667,0.7621718491361031
0.55,3,52926,1528,35058,0.9719396187607889,0.6015411893071467,0.7431443856274308
0.56,1,57914,5864,30070,0.9080560694910471,0.6582333151482088,0.7632213597606781
0.56,2,55683,2484,32301,0.9572953736654805,0.6328764320785597,0.7619927335427058
0.56,3,52898,1509,35086,0.9722645983053652,0.6012229496272049,0.7429963972442079
0.57,1,57887,5791,30097,0.9090580734319545,0.657926441171122,0.7633685432079228
0.57,2,55638,2455,32346,0.9577401752362591,0.6323649754500819,0.7617626320365287
0.57,3,52837,1484,35147,0.972680915299792,0.600529641753046,0.7425881030181651
0.58,1,57865,5756,30119,0.9095267285959039,0.6576763957083106,0.7633653243626529
0.58,2,55599,2436,32385,0.9580253295425174,0.6319217130387343,0.7615310336326094
0.58,3,52800,1476,35184,0.9728056599602034,0.6001091107474086,0.7423028258118937
0.59,1,57823,5670,30161,0.9106988171924464,0.6571990361883979,0.7634558381800538
0.59,2,55545,2413,32439,0.9583664032575313,0.6313079650845608,0.7611928026202189
0.59,3,52725,1459,35259,0.9730732319503913,0.5992566830332787,0.7417280963367283
0.6,1,57792,5585,30192,0.9118765482746106,0.6568466993998909,0.7636313185034453
0.6,2,55505,2382,32479,0.958850864615544,0.6308533369703583,0.7610148693023288
0.6,3,52668,1436,35316,0.9734585243235251,0.5986088379705401,0.7413433928269805
0.61,1,57772,5542,30212,0.9124680165524213,0.6566193853427896,0.7636849132176234
0.61,2,55471,2357,32513,0.9592411980355537,0.630466903073286,0.7608564452857103
0.61,3,52624,1421,35360,0.9737070959385697,0.5981087470449172,0.741031761119208
0.62,1,57740,5478,30244,0.9133474643297795,0.6562556828514275,0.7637465112895332
0.62,2,55429,2318,32555,0.9598593866348035,0.6299895435533733,0.7607029389766076
0.62,3,52570,1402,35414,0.9740235677758838,0.5974949990907438,0.7406520330243174
0.63,1,57716,5420,30268,0.9141535732387227,0.655982905982906,0.7638433033350979
0.63,2,55387,2296,32597,0.9601962449941924,0.6295121840334607,0.7604605023787131
0.63,3,52530,1387,35454,0.9742752749596603,0.5970403709765412,0.7403753320977301
0.64,1,57673,5350,30311,0.9151103565365025,0.6554941807601382,0.7638453846510427
0.64,2,55345,2258,32639,0.9608006527437807,0.6290348245135479,0.7603014005371358
0.64,3,52477,1367,35507,0.9746118416165218,0.5964379887252228,0.7400090250162169
0.65,1,57644,5291,30340,0.9159291332327004,0.6551645753773413,0.7639064663826292
0.65,2,55312,2233,32672,0.9611955860630811,0.6286597563193308,0.7601508977592096
0.65,3,52436,1355,35548,0.9748099124388838,0.5959719949081651,0.7397072826661965
0.66,1,57588,5221,30396,0.9168749701475903,0.6545280960174578,0.7638020332508804
0.66,2,55265,2200,32719,0.9617158270251457,0.6281255682851428,0.7599227220537783
0.66,3,52358,1338,35626,0.9750819427890346,0.5950854700854701,0.7391022021456803
0.67,1,57561,5165,30423,0.9176577495775277,0.654221222040371,0.7638643752902926
0.67,2,55227,2184,32757,0.9619585096932644,0.6276936715766503,0.7596822449190138
0.67,3,52308,1325,35676,0.975295060876699,0.5945171849427169,0.7387248706016932
0.68,1,57507,5089,30477,0.9187008754553007,0.6536074740861975,0.7638066144242264
0.68,2,55179,2159,32805,0.9623460881091074,0.6271481178396072,0.7594032562172279
0.68,3,52232,1307,35752,0.9755878892022638,0.5936533915257319,0.7381415035011976
0.69,1,57475,5035,30509,0.9194528875379939,0.6532437715948354,0.7638178266243172
0.69,2,55153,2142,32831,0.9626145387904703,0.6268526095653755,0.7592700940948105
0.69,3,52181,1297,35803,0.9757470361644041,0.5930737406801236,0.7377387566979118
0.7,1,57421,4941,30563,0.9207690580802411,0.6526300236406619,0.7638513828103175
0.7,2,55087,2108,32897,0.9631436314363143,0.6261024731769412,0.7588838606134496
0.7,3,52110,1281,35874,0.9760071922234085,0.592266775777414,0.7371883289124668
0.71,1,57380,4844,30604,0.922152224222165,0.6521640298236043,0.7640072432893055
0.71,2,55032,2083,32952,0.9635297207388602,0.6254773595199127,0.7585441663967359
0.71,3,52023,1262,35961,0.9763160364079947,0.5912779596290234,0.7365097792155391
0.72,1,57353,4790,30631,0.9229197174259369,0.6518571558465176,0.7640597627342185
0.72,2,55008,2057,32976,0.9639533864890913,0.6252045826513911,0.7584747223352108
0.72,3,51975,1254,36009,0.9764414135151891,0.5907324058919804,0.736122028425145
0.73,1,57290,4707,30694,0.9240769714663613,0.6511411165666485,0.76396343536848
0.73,2,54951,2028,33033,0.9644079397672827,0.6245567375886525,0.7581382835620124
0.73,3,51874,1237,36110,0.9767091562953061,0.5895844699036188,0.7353059995038803
0.74,1,57258,4651,30726,0.9248736048070555,0.6507774140752864,0.7639849759495105
0.74,2,54912,1993,33072,0.9649767155785959,0.624113475177305,0.7579871487828613
0.74,3,51817,1224,36167,0.9769235120001508,0.5889366248408802,0.7348626130118774
0.75,1,57205,4576,30779,0.9259319208170796,0.650175031823968,0.7639301572463526
0.75,2,54858,1955,33126,0.9655888617041875,0.6234997272231315,0.7577228809989157
0.75,3,51742,1206,36242,0.9772229357105084,0.5880841971267503,0.7342832004087076
0.76,1,57175,4528,30809,0.9266162099087565,0.6498340607383161,0.7639273951645768
0.76,2,54811,1932,33173,0.9659517473520963,0.6229655391889435,0.757439869547493
0.76,3,51682,1192,36302,0.9774558384082914,0.5874022549554464,0.7338170355961322
0.77,1,57125,4439,30859,0.9278961730881684,0.6492657755955629,0.7639687591943723
0.77,2,54731,1891,33253,0.9666030871392745,0.6220562829605383,0.7569672074464405
0.77,3,51609,1163,36375,0.9779617979231411,0.5865725586470267,0.7333115462218307
0.78,1,57085,4372,30899,0.9288608295230811,0.6488111474813603,0.7639804337497741
0.78,2,54692,1875,33292,0.9668534658016158,0.6216130205491908,0.7567156228597519
0.78,3,51532,1151,36452,0.9781523451587799,0.5856973995271868,0.7326807282447199
0.79,1,57029,4277,30955,0.9302352135190682,0.6481746681214766,0.7640029472838101
0.79,2,54617,1839,33367,0.967425960039677,0.6207605928350609,0.7562586541124342
0.79,3,51414,1136,36570,0.9783824928639391,0.5843562465902892,0.7316948211820626
0.8,1,56963,4203,31021,0.9312853546087696,0.6474245317330424,0.7638350653704324
0.8,2,54554,1808,33430,0.9679216493382066,0.6200445535551918,0.7558782370138417
0.8,3,51328,1123,36656,0.9785895407141904,0.5833787961447536,0.7309858653469576
0.81,1,56922,4149,31062,0.932062681141622,0.6469585379159847,0.7637717621012377
0.81,2,54502,1785,33482,0.9682875264270613,0.6194535370067284,0.7555503184978271
0.81,3,51266,1110,36718,0.9788070872155186,0.5826741225677395,0.730493017953833
0.82,1,56860,4061,31124,0.9333398992137358,0.6462538643389707,0.7637084046875525
0.82,2,54420,1745,33564,0.9689308288079765,0.6185215493726132,0.7550520641835877
0.82,3,51152,1095,36832,0.9790418588627098,0.5813784324422623,0.7295391175988192
0.83,1,56807,3997,31177,0.9342641931451878,0.6456514820876523,0.7635965266016078
0.83,2,54353,1720,33631,0.9693257004262301,0.6177600472813238,0.7546040803293141
0.83,3,51055,1079,36929,0.9793033337169601,0.5802759592653209,0.7287429166845087
0.84,1,56741,3899,31243,0.935702506596306,0.6449013456992181,0.7635509742706428
0.84,2,54274,1674,33710,0.970079359405162,0.6168621567557738,0.7541616874635245
0.84,3,50928,1063,37056,0.9795541536035083,0.5788325150027278,0.7276727987140561
0.85,1,56675,3838,31309,0.9365756118519988,0.6441512093107837,0.7633150838064068
0.85,2,54209,1647,33775,0.9705134631910627,0.6161233860701946,0.7537402669632925
0.85,3,50848,1045,37136,0.9798624091881372,0.5779232587743226,0.7270387554780271
0.86,1,56579,3737,31405,0.9380429736719942,0.6430601018366976,0.7630343897505056
0.86,2,54105,1605,33879,0.9711900915455035,0.6149413529732679,0.7530585828218297
0.86,3,50719,1015,37265,0.9803804074689759,0.5764570831060193,0.7260195536723972
0.87,1,56517,3650,31467,0.939335516146725,0.6423554282596836,0.7629648129273511
0.87,2,54018,1580,33966,0.9715817115723587,0.6139525368248773,0.7524341491273279
0.87,3,50620,1001,37364,0.980608667015362,0.5753318785233679,0.7251889258980695
0.88,1,56420,3527,31564,0.9411646954810082,0.6412529550827423,0.7627880565939525
0.88,2,53909,1547,34075,0.9721040103866128,0.6127136752136753,0.7516592303402119
0.88,3,50429,969,37555,0.9811471263473287,0.5731610292780506,0.72360850038025
0.89,1,56346,3440,31638,0.9424614458234369,0.6404118930714675,0.7626175813764635
0.89,2,53811,1518,34173,0.9725641164669522,0.6115998363338789,0.750957693998451
0.89,3,50292,955,37692,0.9813647628153843,0.5716039279869067,0.7224253219469803
0.9,1,56227,3324,31757,0.9441822975264899,0.6390593744317149,0.7622191344426746
0.9,2,53656,1481,34328,0.9731396340025754,0.6098381523913439,0.7497991210234697
0.9,3,50105,926,37879,0.9818541670749152,0.5694785415530096,0.720857461425026
0.91,1,56083,3199,31901,0.946037583077494,0.6374227132205855,0.7616557793380685
0.91,2,53470,1427,34514,0.9740058655299926,0.6077241316603019,0.7484550080136618
0.91,3,49886,889,38098,0.9824913835548991,0.5669894526277505,0.7190308376393604
0.92,1,55967,3094,32017,0.947613484363624,0.6361042916893981,0.7612227549389642
0.92,2,53334,1404,34650,0.9743505425846761,0.6061783960720131,0.7473830243410267
0.92,3,49726,875,38258,0.9827078516234857,0.5651709401709402,0.7176245625428437
0.93,1,55758,2942,32226,0.9498807495741056,0.6337288597926896,0.7602465163207984
0.93,2,53094,1331,34890,0.975544327055581,0.6034506273867976,0.7456551201117907
0.93,3,49388,834,38596,0.9833937318306718,0.5613293326059283,0.714701243071936
0.94,1,55604,2829,32380,0.9515855766433351,0.6319785415530096,0.7595292896316683
0.94,2,52916,1291,35068,0.9761838876897818,0.6014275322785961,0.7442946459339903
0.94,3,49134,794,38850,0.9840970998237462,0.558442444080742,0.712541330703637
0.95,1,55311,2605,32673,0.9550210649906762,0.6286483906164757,0.7582042494859492
0.95,2,52581,1191,35403,0.9778509261325598,0.5976200218221495,0.7418521967324134
0.95,3,48622,739,39362,0.98502866635603,0.552623204218949,0.7080272306964214
