threshold,min_area,true_positive,false_positive,false_negative,precision,recall,f1
0.66,1,57201,3756,30783,0.9383827944288596,0.6501295690125477,0.7681028058090117
0.66,2,54833,1329,33151,0.9763363128093728,0.6232155846517549,0.7607980797247236
0.66,3,52014,586,35970,0.9888593155893536,0.5911756683033279,0.7399704091504011
0.67,1,57152,3695,30832,0.9392739165447762,0.6495726495726496,0.7680120405023148
0.67,2,54797,1304,33187,0.9767562075542325,0.6228064193489725,0.760620467085401
0.67,3,51946,578,36038,0.9889955068159317,0.5904028005091835,0.7394027386340991
0.68,1,57096,3597,30888,0.9407345163363156,0.648936170212766,0.7680542383825341
0.68,2,54718,1275,33266,0.9772292965192078,0.6219085288234224,0.7600936260652743
0.68,3,51871,557,36113,0.9893759060044252,0.5895503727950536,0.7388399851864513
0.69,1,57069,3546,30915,0.9414996288047514,0.6486292962356792,0.7680939979407668
0.69,2,54673,1253,33311,0.9775953939133856,0.6213970721949446,0.7598221110416232
0.69,3,51811,546,36173,0.9895715950111733,0.5888684306237498,0.7383587119943567
0.7,1,57009,3473,30975,0.942577957078139,0.6479473540643753,0.767973812185955
0.7,2,54607,1221,33377,0.9781292541377087,0.6206469358065103,0.7594220231969516
0.7,3,51732,526,36252,0.9899345554747598,0.5879705400981997,0.7377533121318863
0.71,1,56942,3394,31042,0.9437483426146911,0.647185851973086,0.7678263214670981
0.71,2,54535,1192,33449,0.9786100095106501,0.6198286052009456,0.7589537335346633
0.71,3,51635,514,36349,0.9901436269151853,0.5868680669212584,0.7369427615194137
0.72,1,56903,3342,31081,0.9445265167233795,0.6467425895617385,0.7677714887100364
0.72,2,54474,1174,33510,0.9789031052328925,0.6191352973267867,0.7585217778767963
0.72,3,51573,504,36411,0.990322023158016,0.5861633933442444,0.7364362670550688
0.73,1,56834,3246,31150,0.9459720372836219,0.6459583560647391,0.767695050788848
0.73,2,54402,1125,33582,0.9797395861472797,0.618316966721222,0.7581579112402533
0.73,3,51482,493,36502,0.9905146705146706,0.5851291143844335,0.7356725898298787
0.74,1,56800,3191,31184,0.9468086879698622,0.6455719221676669,0.7676972461564454
0.74,2,54354,1099,33630,0.9801814148918905,0.6177714129841789,0.7578797660296855
0.74,3,51411,479,36573,0.9907689342840624,0.5843221494817239,0.7351044511488911
